date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:41	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:42%20GMT	https://bitcoin360.ai/pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpl%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/oembed/1.0/embede8d6.json	(from https://bitcoin360.ai/pl/privacy-policy/)
13:49:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:42%20GMT	https://bitcoin360.ai/pl/?p=426	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/index2202.html	(from https://bitcoin360.ai/pl/privacy-policy/)
13:49:42	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:43%20GMT	https://bitcoin360.ai/pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpl%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/oembed/1.0/embed5bcf	(from https://bitcoin360.ai/pl/privacy-policy/)
13:49:43	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:44%20GMT	https://bitcoin360.ai/pl/wp-json/wp/v2/pages/419	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/wp/v2/pages/419.json	(from https://bitcoin360.ai/pl/terms-conditions/)
13:49:44	2202/2202	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:45%20GMT	https://bitcoin360.ai/pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpl%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/oembed/1.0/embedf171.json	(from https://bitcoin360.ai/pl/terms-conditions/)
13:49:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:45%20GMT	https://bitcoin360.ai/pl/?p=419	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/indexbdfa.html	(from https://bitcoin360.ai/pl/terms-conditions/)
13:49:45	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:46%20GMT	https://bitcoin360.ai/pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpl%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/oembed/1.0/embedd2bd	(from https://bitcoin360.ai/pl/terms-conditions/)
13:49:46	1390/1390	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:47%20GMT	https://bitcoin360.ai/pt-pt/wp-json/wp/v2/pages/427	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/wp/v2/pages/427.json	(from https://bitcoin360.ai/pt-pt/privacy-policy/)
13:49:47	2186/2186	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:48%20GMT	https://bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpt-pt%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embeda6e9.json	(from https://bitcoin360.ai/pt-pt/privacy-policy/)
13:49:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:48%20GMT	https://bitcoin360.ai/pt-pt/?p=427	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/indexa942.html	(from https://bitcoin360.ai/pt-pt/privacy-policy/)
13:49:48	2338/2338	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:49%20GMT	https://bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpt-pt%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed44bc	(from https://bitcoin360.ai/pt-pt/privacy-policy/)
13:49:49	1402/1402	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:50%20GMT	https://bitcoin360.ai/pt-pt/wp-json/wp/v2/pages/420	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/wp/v2/pages/420.json	(from https://bitcoin360.ai/pt-pt/terms-conditions/)
13:49:50	2214/2214	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:51%20GMT	https://bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpt-pt%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed9c9a.json	(from https://bitcoin360.ai/pt-pt/terms-conditions/)
13:49:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:51%20GMT	https://bitcoin360.ai/pt-pt/?p=420	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/index17d3.html	(from https://bitcoin360.ai/pt-pt/terms-conditions/)
13:49:51	2366/2366	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:51%20GMT	https://bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fpt-pt%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pt-pt/wp-json/oembed/1.0/embed6b53	(from https://bitcoin360.ai/pt-pt/terms-conditions/)
13:49:52	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:53%20GMT	https://bitcoin360.ai/es/wp-json/wp/v2/pages/428	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/wp/v2/pages/428.json	(from https://bitcoin360.ai/es/privacy-policy/)
13:49:53	2171/2171	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:54%20GMT	https://bitcoin360.ai/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fes%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/oembed/1.0/embedd263.json	(from https://bitcoin360.ai/es/privacy-policy/)
13:49:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:54%20GMT	https://bitcoin360.ai/es/?p=428	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/indexc7ce.html	(from https://bitcoin360.ai/es/privacy-policy/)
13:49:54	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:55%20GMT	https://bitcoin360.ai/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fes%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/oembed/1.0/embed73f7	(from https://bitcoin360.ai/es/privacy-policy/)
13:49:55	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:56%20GMT	https://bitcoin360.ai/es/wp-json/wp/v2/pages/421	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/wp/v2/pages/421.json	(from https://bitcoin360.ai/es/terms-conditions/)
13:49:56	2199/2199	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:57%20GMT	https://bitcoin360.ai/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fes%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/oembed/1.0/embed1519.json	(from https://bitcoin360.ai/es/terms-conditions/)
13:49:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:57%20GMT	https://bitcoin360.ai/es/?p=421	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/index504f.html	(from https://bitcoin360.ai/es/terms-conditions/)
13:49:57	2350/2350	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:58%20GMT	https://bitcoin360.ai/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fes%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/es/wp-json/oembed/1.0/embede3c9	(from https://bitcoin360.ai/es/terms-conditions/)
13:49:58	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:59%20GMT	https://bitcoin360.ai/sv/wp-json/wp/v2/pages/429	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/wp/v2/pages/429.json	(from https://bitcoin360.ai/sv/privacy-policy/)
13:49:59	2172/2172	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:00%20GMT	https://bitcoin360.ai/sv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fsv%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/oembed/1.0/embed5ad9.json	(from https://bitcoin360.ai/sv/privacy-policy/)
13:49:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:50:00%20GMT	https://bitcoin360.ai/sv/?p=429	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/indexedce.html	(from https://bitcoin360.ai/sv/privacy-policy/)
13:50:00	2325/2325	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:50:01%20GMT	https://bitcoin360.ai/sv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fsv%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/oembed/1.0/embed7e3a	(from https://bitcoin360.ai/sv/privacy-policy/)
13:50:01	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:02%20GMT	https://bitcoin360.ai/sv/wp-json/wp/v2/pages/422	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/wp/v2/pages/422.json	(from https://bitcoin360.ai/sv/terms-conditions/)
13:50:02	2200/2200	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:03%20GMT	https://bitcoin360.ai/sv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fsv%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/oembed/1.0/embed886c.json	(from https://bitcoin360.ai/sv/terms-conditions/)
13:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:50:03%20GMT	https://bitcoin360.ai/sv/?p=422	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/index9d87.html	(from https://bitcoin360.ai/sv/terms-conditions/)
13:50:03	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:50:04%20GMT	https://bitcoin360.ai/sv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fsv%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/wp-json/oembed/1.0/embed51aa	(from https://bitcoin360.ai/sv/terms-conditions/)
13:50:04	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:05%20GMT	https://bitcoin360.ai/tr/wp-json/wp/v2/pages/431	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/wp/v2/pages/431.json	(from https://bitcoin360.ai/tr/privacy-policy/)
13:50:05	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:06%20GMT	https://bitcoin360.ai/tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ftr%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/oembed/1.0/embed25cd.json	(from https://bitcoin360.ai/tr/privacy-policy/)
13:50:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:50:06%20GMT	https://bitcoin360.ai/tr/?p=431	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/index88c3.html	(from https://bitcoin360.ai/tr/privacy-policy/)
13:50:06	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:50:07%20GMT	https://bitcoin360.ai/tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ftr%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/oembed/1.0/embedab64	(from https://bitcoin360.ai/tr/privacy-policy/)
13:50:08	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:08%20GMT	https://bitcoin360.ai/tr/wp-json/wp/v2/pages/433	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/wp/v2/pages/433.json	(from https://bitcoin360.ai/tr/terms-conditions/)
13:50:08	2202/2202	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:50:09%20GMT	https://bitcoin360.ai/tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ftr%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/oembed/1.0/embed151d.json	(from https://bitcoin360.ai/tr/terms-conditions/)
13:50:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:50:09%20GMT	https://bitcoin360.ai/tr/?p=433	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/index1557.html	(from https://bitcoin360.ai/tr/terms-conditions/)
13:50:09	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:50:10%20GMT	https://bitcoin360.ai/tr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ftr%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/oembed/1.0/embed55c9	(from https://bitcoin360.ai/tr/terms-conditions/)
